id_observation;annee;region;milieu_dominant;population;taux_urbanisation_pct;nombre_menages;taille_menage_moy;part_menages_bois_chauffe_pct;part_menages_charbon_pct;part_menages_petrole_pct;part_menages_gaz_pct;part_menages_electricite_pct;taux_foyers_ameliores_pct;cons_bois_chauffe_m3_par_hab;cons_charbon_m3_ebr_par_hab;prix_bois_ariary_stere;prix_charbon_ariary_sac;demande_bois_chauffe_m3_ebr;demande_charbon_m3_ebr;demande_totale_m3_ebr;taux_pauvrete_estime_pct;source_principale;statut_donnee;commentaire_collecte
DEM-2023-22;2023;SAVA;rural;1298325;21.29;365206;3.56;72.49;25.36;0.18;0.78;0.72;24.75;0.5333;0.7656;27206;9182;602469.48;304691.24;907160.72;77.8;estimation_synthetique_calibree;historique_synthetique;
DEM-2008-12;2008;Alaotra-Mangoro;rural;943651;9.24;213658;4.42;75.37;24.37;0.56;0;0;11.63;0.6166;0,65;8723;2558;367500.03;121095.59;488595.62;83.34;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2021-05;2021;Haute Matsiatra;rural;1565425;18.65;328079;4.77;74.67;24.4;0.4;0.31;0.83;22.69;0.55;0.7387;24238;7030;776830.91;330096.4;1 106 927;71.45;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2015-11;2015;Analanjirofo;rural;1063262;14.35;294037;3.62;85.02;14,82;0.26;0;0;14.63;0.5846;0.7011;15600;4459;659743.24;136836.6;796579.84;73.28;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2030-18;2030;Androy;rural;1321586;15.04;308575;4.28;86.76;9.47;0.46;1.83;2.09;24.29;0.5663;0.695;49345;15753;683 905;93428.46;777 333;78.03;projection_scenario_tendanciel;projection_scenario;a verifier
DEM-2023-10;2023;Atsinanana;mixte;1709055;30.75;448669;3.81;63.37;34.05;0.18;0.82;0.99;24.43;0.4848;0.874;28324;8738;614432.27;604879.17;1219311.44;71.38;estimation_synthetique_calibree;historique_synthetique;estimation
DEM-2026-13;2026;Boeny;mixte;1223647;39.86;317514;3.85;46.42;50.84;0.25;1.44;1.69;34.05;0.4263;0.9583;31681;10587;281161.22;657758.62;938919.84;64.55;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2009-11;2009;Analanjirofo;rural;904884;11.11;242322;3.73;86.54;13.49;0.34;0;0;10.24;0.6087;0.6694;8768;2673;420459.2;-;493154.56;72.69;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2014-13;2014;Boeny;mixte;807 634;33.38;198197;4.07;53.82;45.17;0.52;0.06;0.14;19.55;0.4772;0.9133;11943;3860;227207.74;370184.64;597392.38;65.73;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2022-01;2022;Analamanga;mixte;4129834;39.63;1036016;3.99;25.54;68.73;0.22;2.73;2.25;26.21;0.4366;0.9718;21289;7121;526233.86;3395087.42;3921321.28;58.58;estimation_synthetique_calibree;historique_synthetique;
DEM-2005-18;2005;Androy;rural;592622;3.59;124359;4.77;95.43;3.81;0.86;0;0;6.23;0.6558;0.5857;6299;1979;252935.22;9516.75;262451.97;81.56;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2022-08;2022;Ihorombe;rural;467749;11.0;103493;4.52;73.65;24.42;0.71;0.39;0.4;20.75;0.5928;0.6537;26319;8838;237694.3;91220.05;328914.35;74.33;estimation_synthetique_calibree;historique_synthetique;
DEM-2003-13;2003;Boeny;mixte;552869;27.61;128707;4.3;57.37;42.01;0.59;0;0;11.75;0.5179;0.8606;4700;1561;99134.33;126051.95;225186.28;68.78;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2011-16;2011;Melaky;rural;245886;7.45;53567;4.59;86.03;13.5;0.74;0;0;12.9;0.6241;0.6228;10961;3066;126705.4;20745.74;147451.14;77.29;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2012-16;2012;Melaky;rural;253871;7.96;55346;4.59;86.9;12.72;0.79;0;0;12.9;0.6214;0.6288;11031;3645;134507.7;21210.85;155718.55;76.87;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2015-01;2015;Analamanga;mixte;3317084;35.62;801473;4.14;31.36;64.88;0.25;2.13;1.66;21.48;0.4631;0.9354;11476;3690;567240.83;2514844.33;3082085.16;59.79;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2003-21;2003;DIANA;mixte;526631;26.19;138134;3.81;55.36;44.12;0.56;0;0.38;12.17;0.525;0.8432;5104;1606;94 935;121471.45;216406.38;66.13;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2016-01;2016;Analamanga;mixte;3415066;36.6;836072;4.08;29.48;66.32;0.26;2,18;1.72;22.5;0.4567;0.9447;12701;4539;572709.97;2613307.19;3186017.16;61.53;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2001-09;2001;Atsimo-Atsinanana;rural;652155;3;119007;5.48;95.75;3.45;1.2;0;0;3.36;0.6638;0.5821;4508;1521;221583.65;7502.82;229086.47;79.31;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2021-21;2021;DIANA;mixte;983844;35.49;286625;3.43;45.75;51.03;0.31;0.77;1.83;28.14;0.4556;0.921;21211;6865;240136.33;534745.81;774882.14;63.52;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2010-01;2010;Analamanga;mixte;2835900;33.37;685427;4.14;34.13;62.63;;1.76;1.2;18.09;0.4791;0.916;7855;2665;411719.01;1451868.58;1863587.59;62.22;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2007-21;2007;DIANA;mixte;609238;28.2;163343;3.73;53.29;46.32;0.41;0;0.67;15.62;0.5096;0.8607;6769;2116;125716.16;194320.55;320036.71;63.11;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2026-21;2026;DIANA;mixte;1168169;38.94;348603;3,35;41.51;53.47;0.14;1.61;2.75;32.8;0.4324;0.9505;30259;10321;226411.5;;916938.33;61.0;projection_scenario_tendanciel;projection_scenario;
DEM-2004-20;2004;Menabe;rural;436905;9.05;96673;4.52;80.05;18.86;0.66;0;0;6.89;0.6251;0.6495;5826;1642;141985.81;35617.35;177603.16;75.05;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2004-22;2004;SAVA;rural;745388;11.09;189687;3.93;79.54;19.47;0.47;0;0;8.39;0.6117;0.6716;5485;1827;231541.68;64347.86;295889.54;82.02;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2020-13;2020;Boeny;mixte;993071;37.22;245764;4.04;51.09;47.15;0.4;0.61;0.45;28.44;0.4464;0.94;18674;5800;281693.79;527711.62;809405.41;66.42;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2016-13;2016;Boeny;mixte;874923;34.16;215164;4.07;53.89;45.76;0.43;0.36;0.23;27.99;0.4626;0.9062;13552;4340;256460.98;444488.2;700949.18;65.7;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2023-04;2023;Bongolava;rural;774271;9.37;179134;4.32;84.62;13.48;0.41;0.6;0.65;22.33;0.5989;0.6329;30753;9026;467154.21;76753.66;543907.87;77.9;estimation_synthetique_calibree;historique_synthetique;
DEM-2016-16;2016;Melaky;rural;290153;10.01;64852;4.47;84.73;14.59;0.79;0;0;15.64;0.6061;0.6492;16048;5057;184987.01;32576.4;217563.41;78.0;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2030-21;2030;DIANA;mixte;1341838;41.15;ND;3.31;38.89;54.84;0.07;2.28;3.46;37.78;0.4155;0.9649;44630;13548;221487.4;768584.18;990071.58;60.88;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2014-02;2014;Vakinankaratra;rural;1870857;13.49;412031;4.54;82.49;16.98;0.44;0;0;14.12;0.5899;0.6918;13730;4231;1054355.85;256602.89;1310958.74;80.36;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2013-20;2013;Menabe;rural;590951;13.37;133779;4.42;78.76;21.01;0.41;0;0;13.89;0.5909;0.6907;10960;3928;299202.87;90220.49;389423.36;73.97;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2005-05;2005;Haute Matsiatra;rural;1048149;10.42;203414;5.15;79.13;19.59;0.67;0;0;7.29;0.617;0.6652;6470;1930;343914.21;94189.35;438103.56;74.87;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2023-19;2023;Anosy;rural;944784;18.17;225225;4.19;82.43;15.51;0.55;0.74;0.83;23.28;0.5516;0.7323;25968;8506;490793.29;121884.48;612677.77;70.31;estimation_synthetique_calibree;historique_synthetique;a verifier
DEM-2030-13;2030;Boeny;mixte;1399721;42.06;364862;3.84;42.97;52.44;0.17;2.06;2.37;36.02;0.413;0.9787;45415;13021;267261.94;782523.81;1049785.75;64.86;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2016-18;2016;Androy;rural;841077;8.13;185763;4.53;93.91;4.95;0,56;0;0;15.2;0.6168;0.6278;17515;5200;583163.83;32815.32;615979.15;80.27;simulation_utilisateur + extrapolation_regionale;historique_synthetique;doublon possible
DEM-2003-05;2003;Haute Matsiatra;rural;1000834;9.7;193384;5.18;79.07;20.4;0.77;0;0;8.49;0.619;n/a;5409;1 774;301840.49;82411.51;384252.0;73.79;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2024-17;2024;Atsimo-Andrefana;rural;2155083;17.34;514485;4.19;72.23;24.98;0.29;0.96;1.21;21.7;0.5583;0.7251;29437;9508;977557.17;440000.42;1417557.59;75.83;estimation_synthetique_calibree;historique_synthetique;a verifier
DEM-2026-14;2026;Sofia;rural;1922352;16.41;492812;3.9;71,80;25.61;0.28;1.13;1.28;25.4;0.5576;-;33620;10637;888205.95;405912.58;1294118.53;75.04;projection_scenario_tendanciel;projection_scenario;
DEM-2004-03;2004;Itasy;rural;609031;9.88;131254;4.64;87.65;11.31;0.66;0;0;10.38;0.6151;0.6547;5450;1664;210873.04;30260.07;241 133;72.05;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2028-12;2028;Alaotra-Mangoro;rural;1652876;18.72;409577;4.04;66.9;29.69;0.25;1.51;1.87;24.48;0.547;0.7367;40974;12551;641018.7;396425.62;1037444.32;79.61;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2013-15;2013;Betsiboka;rural;336063;10.73;74673;4.5;83.59;16.14;0.68;0;0;13.26;0.606;0.6607;12590;3629;187584.51;37883.22;225467.73;77.04;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2012-20;2012;Menabe;rural;572445;13.53;129278;4.43;77.66;21.77;0.46;0;0;13.9;0.5901;0.6925;11097;3144;271904.8;91773.63;363678.43;71.49;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2025-13;2025;Boeny;mixte;1177254;39.49;303901;3.87;47.5;49.37;0.31;1.24;1.32;34.28;0.4279;0.9537;30210;9553;264229.37;662521.44;926750.81;66.13;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2021-03;2021;Itasy;rural;975236;18.29;226233;4.31;84.35;15.09;0.42;0.29;0.35;22.62;0.552;0.7346;21576;7325;532527.91;131895.83;664423.74;69.59;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2028-15;2028;Betsiboka;rural;545575;17.05;128037;4.26;76.91;19.99;0.5;1.39;1.61;23.51;0.5571;0.7191;42065;13605;254817.51;89191.87;344009.38;74.68;projection_scenario_tendanciel;projection_scenario;
DEM-2004-05;2004;Haute Matsiatra;rural;1028792;9.87;202339;5.08;79.6;19.43;0.74;0;0;8.96;0.6174;0.6564;5533;1899;317955.86;85807.62;403763.48;72.69;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2024-12;2024;Alaotra-Mangoro;rural;1478038;17.06;357903;4.13;69.54;28.44;0.35;0.81;1.01;24.34;0,56;0.718;30651;9841;652834.08;357834.52;1010668.6;79.46;estimation_synthetique_calibree;historique_synthetique;estimation
DEM-2024-13;2024;Boeny;mixte;1136851;39.7;287323;3.96;48.19;49.01;0.28;1.22;1.2;31.82;0.4297;0.9611;24627;8702;271233.35;621472.5;7141646.8;66.05;estimation_synthetique_calibree;historique_synthetique;a verifier
DEM-2026-09;2026;Atsimo-Atsinanana;rural;1285247;11.25;255982;5.02;86.92;9.9;0,88;1.19;1.27;24.84;0.5852;0.6509;36709;10743;717258.83;90734.54;807993.37;75.42;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2024-08;2024;Ihorombe;rural;503091;12.02;112312;4.48;72.97;-;0.71;0.68;0.84;21.89;0.5857;0.6639;30756;9108;247713.15;100375.89;348089.04;73.83;estimation_synthetique_calibree;historique_synthetique;
DEM-2029-08;2029;Ihorombe;rural;584388;15.11;134125;4.36;68.42;26.58;0.71;1.67;1.95;25.45;0.5643;0.6941;45528;13720;228569.09;117326.71;345895.8;73.27;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2026-22;2026;SAVA;rural;1426802;22.07;413076;3.45;71.77;-13.03;0.02;1.06;1.42;24.19;0.5301;0.7754;33420;11135;626413.43;316236.67;942650.1;77.92;projection_scenario_tendanciel;projection_scenario;
DEM-2008-06;2008;Amoron'i Mania;rural;658583;7.74;132471;4.97;89.05;10.47;0.78;0;0;9.35;0.6282;0.6308;8537;2434;303225.72;34915.9;338141.62;81.61;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2009-02;2009;Vakinankaratra;rural;1638645;10.62;356730;4.59;82.02;16.85;0.56;0;0;12.24;0.6082;0.6609;8852;2992;708383.61;162251.36;870634.97;81.49;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2010-21;2010;DIANA;mixte;675022;29.28;185 117;3.65;51.68;46.87;0.48;0.17;0.95;14.79;0.505;0.8747;8417;3072;160510.56;263396.83;423907.39;63.05;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2000-06;2000;Amoron'i Mania;rural;548413;4.69;105908;5.18;91.07;8.58;0.87;0;0;4.64;0.6525;0.6006;4377;1341;172671.28;15173.58;187844.86;80.14;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2017-01;2017;Analamanga;mixte;3498763;36.83;866816;4.04;29.73;66.1;0.24;2.22;1.61;21.64;0.4566;0.949;14165;4563;562411.01;2762589.24;3325000.25;61.06;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2014-04;2014;Bongolava;rural;598930;4.33;132267;4.53;87.88;11.57;0.5;0;0;15.8;0.6359;0.583;14019;4410;376969.16;44699.99;421669.15;78.43;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2022-17;2022;Atsimo-Andrefana;rural;2018629;15.54;478394;4.22;74.1;24.42;0.26;0.6;0.8;21.66;0.5677;0.7046;26556;8491;992416.48;404 882;1397298.22;77.08;estimation_synthetique_calibree;historique_synthetique;
DEM-2014-22;2014;SAVA;rural;1003321;17.08;273006;n/a;77.26;22.02;0.31;0;0;17.39;0.566;0.7287;12855;3947;515194.55;183656.12;698850.67;78.76;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2026-18;2026;Androy;rural;1155136;13.03;267578;4.32;89.52;7,67;0.5;1.17;1.34;22.92;0.5789;0.6739;37006;11638;670284.75;67 768;738053.15;77.56;projection_scenario_tendanciel;projection_scenario;
DEM-2028-04;2028;Bongolava;rural;896007;10.79;209275;4.28;81.21;14,77;0.39;1.43;1.77;22.86;0.5906;0.6485;41559;13521;476637.54;90711.73;567349.27;76.81;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2025-01;2025;Analamanga;mixte;4510639;;1140580;3.95;23.04;70.28;0.14;3.11;2.95;26.66;0.4219;1.0022;25984;9127;497418.74;3616860.61;4114279.35;59.84;projection_scenario_tendanciel;projection_scenario;
DEM-2005-22;2005;SAVA;rural;761355;12.1;197496;3.86;79.08;19.88;0.44;0;0;10.31;0.6032;0.6809;6608;1946;243552.36;71816.75;315 369;-;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2005-07;2005;Vatovavy-Fitovinany;rural;1029267;3.19;211341;4.87;91.8;7.06;1.65;0;0;5.83;0.6587;0.5814;6612;2017;434302.78;30362.97;464665.75;76.45;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2006-13;2006;Boeny;mixte;616791;29.38;145677;4.23;56.35;42.45;0.57;0;0;13.19;0.5065;0.8788;6190;1864;-;174722.62;307301.94;69.1;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2013-08;2013;Ihorombe;rural;359476;7.18;77049;4.67;76.67;22.12;0.93;0;0;14.07;0.6236;0.6183;12162;4054;185789.6;53088.06;238877.66;75.04;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2009-07;2009;Vatovavy-Fitovinany;rural;1150792;5.97;243744;4.72;90.96;7.31;1.48;0;0;11.98;0.6335;0.6067;9342;3109;590403.57;44487.34;634890.91;77.48;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2020-08;2020;Ihorombe;rural;443454;9.96;97651;4.54;74.87;24.69;0.79;0.22;0.03;19.06;0.6009;0.644;21080;7475;241363.36;88705.5;330068.86;74.83;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2001-14;2001;Sofia;rural;897981;4.47;207900;4.32;79.54;19.92;0.65;0;0;5.82;0.6517;0.5967;4484;1372;252131.35;60980.2;313111.55;78.66;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2012-22;2012;SAVA;rural;937869;15.93;251262;3.73;78.76;21.54;0.33;0;0;14.33;0.5766;0.7199;10563;3357;420832.22;151457.84;572290.06;79.25;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2026-16;2026;Melaky;rural;401011;14.21;94198;4.26;80.49;17,04;0.63;1.02;1.26;23.5;0.5719;0.6867;34057;10834;211133.3;51044.27;262177.57;76.17;projection_scenario_tendanciel;projection_scenario;a verifier
DEM-2013-03;2013;Itasy;rural;784 298;14.26;176651;4.44;86.78;12.38;0.44;0;0;14.62;0.5851;0.7001;12422;3605;419407.43;74915.68;494323.11;71.65;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2014-17;2014;Atsimo-Andrefana;rural;1593226;12.29;361124;4.41;77.93;21.58;0.42;0;0.09;13.38;0.5975;0.6788;13861;3904;864414.93;270842.73;1135257.66;76.89;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2013-22;2013;SAVA;rural;969128;16.21;262735;3.69;76.66;22.55;0.25;0;0;15.65;0.5732;0.7212;13226;3837;445176.4;177045.73;622222.13;80.58;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2025-19;2025;Anosy;rural;994666;19.53;241904;4.11;79.75;17.23;0.46;1.02;1.14;24.68;0.5425;0.7457;31553;9160;472878.06;152953.23;625831.29;72.53;projection_scenario_tendanciel;projection_scenario;
DEM-2021-17;2021;Atsimo-Andrefana;rural;1953615;15.78;n/a;4.23;74.37;23.93;0.32;0.34;0.65;20.42;0.5683;0.7092;23661;7674;1012350.84;396489.31;1408840.15;76.42;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2009-14;2009;Sofia;rural;1143544;8.12;273965;4.17;78.07;21.34;0.49;0;0;11.73;0.6224;0.6322;7972;2520;477579.39;138715.86;616295.25;79.76;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2005-03;2005;Itasy;rural;627788;10.58;136071;4.61;88.58;10.39;0.6;0;0;8.35;0.6145;0.6656;6095;1831;237470.0;30869.33;268339.33;72.8;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2007-03;2007;Itasy;rural;664556;11.75;145819;4.56;88.51;11.29;0.52;;0;9.6;0.6063;0.6777;7040;2369;269957.12;39333.07;309290.19;71.56;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2011-22;2011;SAVA;rural;905965;15.67;238838;3.79;77.86;21.27;0.24;0;0;13.29;0.5796;0.7185;9918;3221;403618.03;131201.78;534819.81;80.54;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2001-02;2001;Vakinankaratra;rural;1355776;7.12;285187;4.75;84.5;14.39;0.62;0;0;6.68;0.6359;0.6269;4852;1419;388597.32;67129.36;455726.68;81.68;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2007-01;2007;Analamanga;mixte;2554469;31.09;598099;4.27;35.05;61.89;0.31;1.59;1.03;13.85;0.4966;0.8975;6068;2183;342681.15;1073868.49;1416549.64;62.26;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2009-04;2009;Bongolava;rural;516836;3;112904;4.58;89.27;10.84;0,56;0;0;10.05;0.6526;0.5742;9957;2926;255527.83;27980.34;283508.17;79.58;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2018-03;2018;Itasy;rural;901449;16.48;204738;4.4;85.23;14.57;0.4;0.18;0.13;17.42;0.5691;0.7217;16629;5923;532387.88;121351.43;653739.31;70.54;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;
DEM-2027-08;2027;Ihorombe;rural;544937;13.61;124617;4.37;70.03;26.36;0.61;1.33;1.39;23.52;0.5749;0.6798;38699;12082;246375.26;111483.92;357859.18;75.28;projection_scenario_tendanciel;projection_scenario;
DEM-2029-13;2029;Boeny;mixte;1351960;42.46;350451;3.86;42.7;52.39;0.22;1.95;2.2;36.61;0.4103;0.982;41319;12250;246272.01;762250.98;1008522.99;64.12;projection_scenario_tendanciel;projection_scenario;
DEM-2018-02;2018;Vakinankaratra;rural;2093710;15.43;469538;4.46;80.75;18.24;0.38;0.21;0.12;18.24;0.5734;0.7083;19109;5836;1203925.13;347209.63;1551134.76;81.89;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;
DEM-2010-09;2010;Atsimo-Atsinanana;rural;836308;3.86;n/a;5.33;91.9;6.34;1.06;0;0;11.01;0.6464;0.5832;9432;3205;467887.67;28109.83;495997.5;79.83;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2003-20;2003;Menabe;rural;423932;9.16;92343;4.59;80.16;19.59;0.59;0;0;7.92;0.6229;0.6495;5213;1704;129425.09;34629.24;164 054;73.17;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2030-20;2030;Menabe;rural;1020750;21.99;253737;4.02;68.6;26.5;0.3;1.75;2,16;28.59;0.5243;0.7673;47536;14952;379058.65;224381.81;603440.46;70.03;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2017-08;2017;Ihorombe;rural;403519;8.8;88182;4.58;75.06;23.73;0.86;0;0.04;16.61;0.611;0.6338;17016;ND;233419.17;72121.65;305540.82;75.28;simulation;historique_synthetique;a verifier
DEM-2027-12;2027;Alaotra-Mangoro;rural;1602542;18.27;395641;4.05;67.98;28.95;0.29;1.39;1.53;23.56;0,55;0.733;36543;12878;642573.67;360919.89;1003493.56;79.51;projection_scenario_tendanciel;projection_scenario;
DEM-2007-17;2007;Atsimo-Andrefana;rural;1310385;8.54;287716;4.55;79.2;19.76;0.44;0;0;8.7;0.6249;0.6412;6819;2137;518638.35;135984.33;654622.68;79.82;simulation_utilisateur + extrapolation_regionale;historique_synthetique;valeur saisie manuellement
DEM-2003-11;2003;Analanjirofo;rural;767474;8.0;199 449;3.85;88.24;11.61;0,36;0;0;8.21;0.6287;0.6354;5846;1794;254 106;35676.65;289782.25;75.77;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2025-05;2025;Haute Matsiatra;rural;1716746;20.5;362208;4.74;71.92;25.52;0.41;1.14;1.62;25.69;0.5361;0.7551;35304;11204;;376234.6;1116633.68;70.06;projection_scenario_tendanciel;projection_scenario;a verifier
DEM-2015-05;2015;Haute Matsiatra;rural;1345844;15.44;270610;4.97;75.86;23.16;0.61;0.0;0.3;17.14;0.575;0.7101;14025;4726;712442.57;261920.28;974 363;73.38;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2015-14;2015;Sofia;rural;1375510;10.45;340731;4.04;77.06;22.7;0.47;0;0;16.93;0.6017;0.6526;13469;4344;766545.54;251 889;1018434.17;76.54;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2018-08;2018;Ihorombe;rural;419363;9.8;91576;4.58;76.45;23.36;0.74;0;0.05;18.79;0.6022;0.6426;19046;6298;235268.82;77482.55;312751.37;73.93;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;a verifier
DEM-2013-10;2013;Atsinanana;rural;-;24.5;315407;4.05;68.99;31.08;0.3;0.08;0;15.29;0.5297;0.8181;12507;3529;523838.17;356618.27;880456.44;72.75;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2000-11;2000;Analanjirofo;rural;715934;6.56;183547;3.9;87.99;-5.79;0.44;0;0;5.27;0.6412;0.6221;4281;1318;204708.52;26075.43;230783.95;76.15;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2002-03;2002;Itasy;rural;576352;8.93;124241;4.64;88.49;10.46;0.67;0;0;7.4;0.6249;0.6474;4363;1554;180145.95;22825.71;202971.66;72.54;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2016-12;2016;Alaotra-Mangoro;rural;1189758;13.02;278046;4.28;73.42;26.64;0.46;0;0;16.79;0.5884;0.6825;15407;4640;614193.14;260565.35;874758.49;82.2;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2021-15;2021;Betsiboka;rural;429752;14.22;98601;4.36;81.96;17.29;0.5;0.33;0.24;19.07;0.5786;0.6931;22324;7330;247669.97;62909.53;310579.5;77.27;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2005-20;2005;Menabe;rural;453292;9.99;99947;4.54;79.91;19.16;0.54;0;0;9.26;0.6162;0.6575;6312;1786;156503.78;39672.42;196176.2;74.76;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2017-10;2017;Atsinanana;mixte;1443560;27.55;368261;3.92;67.64;31.88;0.3;0.34;0.04;18.26;0.5095;0.8485;17318;4877;622512.63;487813.06;1110325.69;73.79;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2025-03;2025;Itasy;rural;1082843;20.77;253477;4.27;80.52;16.37;0.35;1.06;1.25;22.63;0.539;0.7631;30114;10295;538174.29;154541.95;692716.24;70.88;projection_scenario_tendanciel;projection_scenario;
DEM-2005-17;2005;Atsimo-Andrefana;rural;1216837;7.73;265690;4.58;80.41;19.44;0.49;0;0;6.74;0.6325;0.6341;5737;2061;437386.2;101663.77;539049.97;79.74;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2010-11;2010;Analanjirofo;rural;933418;11.39;252212;3.7;86.24;13.34;0.3;0;0;12.91;0.603;0.6689;9896;3075;451293.4;76200.74;527494.14;73.53;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2013-06;2013;Amoron'i Mania;rural;737677;10.18;149668;4.93;88.24;10.59;0.72;0;0;13.62;0.6083;0.6539;11548;4103;423339.57;57022.1;480361.67;79.26;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
